timestamp,phase,cpu_percent,mem_rss_mb
1783124990.2477832,pull,0.0,11.176
1783124990.2826865,pull,0.0,11.176
1783124990.316239,pull,0.0,11.176
1783124990.3513863,pull,0.0,11.527
1783124990.3848202,pull,0.0,11.527
1783124990.4182577,pull,0.0,11.527
1783124990.455785,pull,0.0,0.0
1783124990.4978921,commit,54.4,0.0
1783124990.5376549,push,0.0,11.074
1783124990.572396,push,0.0,11.074
1783124990.605353,push,0.0,11.074
1783124990.641477,push,0.0,11.457
1783124990.6798565,push,0.0,11.457
1783124990.7137432,push,0.0,11.457
1783124990.7490492,push,0.0,11.523
1783124990.7826104,push,0.0,11.523
1783124990.8197465,push,0.0,11.523
1783124990.8547556,push,0.0,11.523
1783124990.8881972,push,0.0,11.523
1783124990.924866,push,0.0,11.523
1783124990.9597995,push,0.0,11.523
1783124990.9929965,push,0.0,11.523
1783124991.0297055,push,0.0,11.523
1783124991.0658169,push,0.0,11.523
1783124991.0990007,push,0.0,11.523
1783124991.1360202,push,0.0,11.523
1783124991.1750588,push,0.0,11.523
