phase,latency_sec,returncode,exact_cpu_time_sec,exact_peak_rss_mb
pull,0.25064945220947266,0,0.015407999999999998,19.484375
commit,0.040773630142211914,0,0.015556,19.984375
push,0.6770832538604736,0,0.019172,19.984375
