timestamp,phase,cpu_percent,mem_mb
1783135988.1010115,clone,0.0,4.05
1783135988.1212204,clone,0.0,3.29
1783135988.1414416,clone,0.24,3.06
1783135988.1616995,clone,0.0,3.06
1783135988.1820724,clone,0.0,3.06
1783135988.2024126,clone,1.23,3.12
1783135988.2228808,clone,0.0,3.12
1783135988.2431703,clone,0.16,2.64
1783135988.2636032,clone,0.0,2.64
1783135988.2839134,add,0.0,2.62
1783135988.3043315,add,0.0,2.52
1783135988.324925,commit,0.0,2.51
1783135988.3452275,commit,0.0,2.51
1783135988.3656611,push,0.64,3.28
1783135988.385919,push,0.0,3.28
