timestamp,phase,cpu_percent,mem_mb
1783133419.4578264,clone,0.0,3.68
1783133419.4780066,clone,0.0,3.18
1783133419.4982922,clone,0.18,3.07
1783133419.5185406,clone,0.0,3.07
1783133419.5389113,clone,0.0,3.07
1783133419.5593567,clone,1.45,3.37
1783133419.579699,clone,0.0,3.11
1783133419.6001472,clone,0.19,2.79
1783133419.6204474,add,0.0,2.71
1783133419.640702,commit,0.0,2.68
1783133419.6610794,commit,0.0,2.56
1783133419.681382,push,0.72,3.64
1783133419.7022178,push,0.0,3.64
1783133419.7227778,push,0.75,3.96
