phase,latency_sec,returncode,exact_cpu_time_sec,exact_peak_rss_mb
clone,0.15291285514831543,0,0.016248,19.3828125
add,0.02918839454650879,0,0.002544,19.3828125
commit,0.03367280960083008,0,0.006534,19.3828125
push,0.06482672691345215,0,0.009274999999999999,19.3828125
