phase,latency_sec,returncode,exact_cpu_time_sec,exact_peak_rss_mb
pull,0.1449904441833496,0,0.010859999999999998,20.34765625
commit,0.4112679958343506,0,0.396914,60.0703125
push,0.7837338447570801,0,0.018066,20.34765625
