phase,latency_sec,returncode,exact_cpu_time_sec,exact_peak_rss_mb
clone,0.1805281639099121,0,0.028242999999999997,19.1015625
add,0.029764890670776367,0,0.006779,19.1015625
commit,0.03183341026306152,0,0.0069429999999999995,19.1015625
push,0.06293964385986328,0,0.008385,19.1015625
