timestamp,phase,cpu_percent,mem_mb
1783135981.0828292,clone,0.0,4.32
1783135981.1029828,clone,0.0,3.37
1783135981.1232536,clone,0.27,3.37
1783135981.1434913,clone,0.0,3.25
1783135981.1640704,clone,0.0,3.25
1783135981.184567,clone,1.08,3.41
1783135981.204888,clone,0.0,3.41
1783135981.2252264,clone,0.17,2.97
1783135981.2455618,clone,0.0,2.97
1783135981.265875,add,0.0,2.93
1783135981.2862484,add,0.0,2.75
1783135981.3065844,commit,0.0,2.73
1783135981.3268638,push,0.0,2.73
1783135981.3473797,push,0.62,2.93
1783135981.367736,push,0.0,2.93
1783135981.3881948,push,3.05,3.57
