timestamp,phase,cpu_percent,mem_mb
1783135964.9606636,clone,0.0,4.05
1783135964.9808161,clone,0.0,3.8
1783135965.0010202,clone,0.23,3.11
1783135965.0212865,clone,0.0,3.11
1783135965.0417764,clone,0.0,3.11
1783135965.0622795,clone,1.2,3.22
1783135965.0826201,clone,0.0,3.22
1783135965.1029088,clone,0.22,2.98
1783135965.1231759,add,0.0,2.98
1783135965.1433887,commit,0.0,2.98
1783135965.1638095,commit,0.0,2.98
1783135965.1841037,push,0.82,3.67
1783135965.20433,push,0.0,3.42
1783135965.2246354,push,1.88,4.64
