phase,latency_sec,returncode,exact_cpu_time_sec,exact_peak_rss_mb
clone,0.1531679630279541,0,0.028196,18.9765625
add,0.028972864151000977,0,0.004836,18.9765625
commit,0.03157305717468262,0,0.007098999999999999,18.9765625
push,0.062120676040649414,0,0.008743999999999998,18.9765625
