phase,latency_sec,returncode,exact_cpu_time_sec,exact_peak_rss_mb
clone,0.1513814926147461,0,0.015515,19.2578125
add,0.03060603141784668,0,0.002023,19.2578125
commit,0.03133583068847656,0,0.006484,19.2578125
push,0.08975529670715332,0,0.008735,19.2578125
