timestamp,phase,cpu_percent,mem_mb
1783133397.7212005,clone,0.0,3.79
1783133397.7413714,clone,0.0,3.52
1783133397.7615972,clone,0.16,3.52
1783133397.7817826,clone,0.0,3.52
1783133397.8020573,clone,0.0,3.45
1783133397.8224812,clone,1.53,3.48
1783133397.842759,clone,0.0,3.48
1783133397.863004,clone,0.14,2.98
1783133397.8832905,add,0.0,2.75
1783133397.9034162,commit,0.0,2.75
1783133397.9236472,commit,0.0,2.72
1783133397.9439003,push,0.96,3.58
1783133397.9641838,push,0.0,3.32
1783133397.9845002,push,0.65,3.54
1783133398.004884,push,3.3,3.54
