phase,latency_sec,returncode,exact_cpu_time_sec,exact_peak_rss_mb
pull,0.24881792068481445,0,0.015366999999999999,20.22265625
commit,0.039899587631225586,0,0.015702999999999998,20.22265625
push,0.6934506893157959,0,0.018644,20.22265625
