phase,latency_sec,returncode,exact_cpu_time_sec,exact_peak_rss_mb
pull,0.25000905990600586,0,0.014799999999999999,20.22265625
commit,0.03991532325744629,0,0.015542,20.22265625
push,0.6897616386413574,0,0.01928,20.22265625
