timestamp,phase,cpu_percent,mem_mb
1783125324.3934824,pull,22.32,48.66
1783125324.4138815,pull,6.08,48.66
1783125324.4341853,pull,6.13,48.66
1783125324.4544404,pull,6.45,48.66
1783125324.4747744,pull,5.53,48.55
1783125324.49506,pull,5.75,48.88
1783125324.5154152,pull,6.41,48.88
1783125324.535745,pull,6.11,48.88
1783125324.5560117,pull,6.11,48.88
1783125324.5763216,pull,5.46,49.01
1783125324.5966766,pull,8.21,48.74
1783125324.61724,pull,0.0,48.74
1783125324.637857,commit,0.0,48.62
1783125324.658278,commit,0.0,48.62
1783125324.6789026,push,0.44,48.62
1783125324.699363,push,5.84,48.62
1783125324.7196937,push,6.42,48.62
1783125324.739987,push,6.14,48.62
1783125324.7602777,push,6.13,48.62
1783125324.780598,push,5.52,48.83
1783125324.8010795,push,6.07,48.83
1783125324.8214018,push,6.42,48.83
1783125324.8417077,push,6.13,48.83
1783125324.8621285,push,5.59,49.1
1783125324.8825037,push,6.4,49.1
1783125324.9028702,push,6.1,49.09
1783125324.9232535,push,6.1,49.09
1783125324.9435709,push,6.64,49.23
1783125324.9639835,push,3.38,49.17
1783125324.984388,push,6.39,49.17
1783125325.004779,push,6.11,49.17
1783125325.0250895,push,6.13,49.17
1783125325.0453796,push,6.42,49.17
1783125325.0657818,push,2.66,49.0
1783125325.0861669,push,5.73,49.0
1783125325.1066258,push,6.37,49.0
1783125325.126915,push,6.14,49.0
1783125325.1472163,push,6.12,49.0
1783125325.167631,push,3.51,48.98
1783125325.1880326,push,5.43,48.98
1783125325.208452,push,6.38,48.98
1783125325.2288864,push,6.09,48.98
1783125325.2491734,push,6.13,48.98
1783125325.2695196,push,3.56,48.98
1783125325.2898672,push,8.63,52.31
1783125325.3103268,push,20.88,52.62
1783125325.3308604,push,1.85,52.56
1783125325.3515317,push,0.0,52.56
