phase,latency_sec,returncode,exact_cpu_time_sec,exact_peak_rss_mb
clone,0.1813974380493164,0,0.031324,19.1015625
add,0.03193855285644531,0,0.007233999999999999,19.1015625
commit,0.032009124755859375,0,0.00709,19.1015625
push,0.06344223022460938,0,0.009573,19.1015625
