timestamp,phase,cpu_percent,mem_rss_mb
1783134927.7515361,pull,0.0,11.184
1783134927.7791748,pull,0.0,11.184
1783134927.8078358,pull,0.0,11.582
1783134927.8350184,pull,0.0,11.582
1783134927.8628232,pull,0.0,0.0
1783134927.8969767,commit,0.0,14.543
1783134927.9252274,commit,106.2,30.344
1783134927.9535308,commit,70.7,44.344
1783134927.981291,commit,144.0,50.129
1783134928.0085306,commit,73.4,51.289
1783134928.0353212,commit,112.0,52.723
1783134928.062231,commit,74.3,54.062
1783134928.0887678,commit,113.1,54.742
1783134928.115413,commit,75.1,55.598
1783134928.1417868,commit,113.7,57.293
1783134928.168166,commit,113.7,58.574
1783134928.1944172,commit,76.2,58.914
1783134928.2208574,commit,113.5,59.652
1783134928.247301,commit,113.4,59.852
1783134928.2736392,commit,75.9,60.238
1783134928.3057601,push,0.0,11.195
1783134928.3333127,push,0.0,11.195
1783134928.3613517,push,0.0,11.672
1783134928.3887925,push,0.0,11.672
1783134928.4163141,push,0.0,11.816
1783134928.444102,push,0.0,11.816
1783134928.4715726,push,0.0,11.844
1783134928.4991357,push,0.0,11.844
1783134928.5266254,push,0.0,11.844
1783134928.554018,push,0.0,11.844
1783134928.5807166,push,0.0,11.844
1783134928.608172,push,0.0,11.844
1783134928.6348984,push,0.0,11.844
1783134928.6622689,push,0.0,11.844
1783134928.6893501,push,0.0,11.844
1783134928.7168195,push,0.0,11.844
1783134928.7440817,push,0.0,11.844
1783134928.7713337,push,0.0,11.844
1783134928.7989018,push,0.0,11.844
1783134928.8260417,push,0.0,11.844
1783134928.8530545,push,0.0,11.844
1783134928.8796086,push,0.0,11.844
1783134928.9079216,push,0.0,11.844
1783134928.934891,push,0.0,11.844
1783134928.9623718,push,0.0,11.844
1783134928.9899795,push,0.0,11.844
1783134929.0181704,push,0.0,11.844
1783134929.0468602,push,34.9,0.0
