timestamp,phase,cpu_percent,mem_mb
1783134927.7500052,pull,0.0,53.44
1783134927.770255,pull,6.16,53.44
1783134927.7904708,pull,6.16,53.41
1783134927.8106823,pull,5.67,53.66
1783134927.83093,pull,6.15,53.66
1783134927.8511736,pull,8.83,54.32
1783134927.8714583,pull,3.76,54.48
1783134927.8918164,commit,0.0,54.28
1783134927.912278,commit,0.0,54.28
1783134927.9325762,commit,0.0,54.28
1783134927.9528484,commit,0.0,54.28
1783134927.9731834,commit,0.0,54.28
1783134927.9934454,commit,0.0,54.28
1783134928.0137558,commit,0.04,54.28
1783134928.033988,commit,0.0,54.28
1783134928.0542855,commit,0.0,54.28
1783134928.0745206,commit,0.0,54.28
1783134928.094774,commit,0.0,54.28
1783134928.114999,commit,0.0,54.28
1783134928.1352823,commit,0.0,54.28
1783134928.1555166,commit,0.0,54.28
1783134928.1757352,commit,0.0,54.28
1783134928.195958,commit,0.0,54.28
1783134928.2161767,commit,0.0,54.28
1783134928.2364209,commit,0.0,54.28
1783134928.2567606,commit,0.0,54.28
1783134928.2769895,commit,0.0,54.28
1783134928.2973409,push,0.0,54.28
1783134928.3180594,push,4.24,54.28
1783134928.3383505,push,6.15,54.28
1783134928.3586726,push,5.75,54.16
1783134928.379,push,6.13,54.16
1783134928.3992803,push,6.65,54.23
1783134928.4195628,push,6.44,54.2
1783134928.439786,push,5.2,54.25
1783134928.4599907,push,4.7,54.46
1783134928.4802337,push,6.16,54.46
1783134928.5004404,push,3.87,54.33
1783134928.5206842,push,6.15,54.33
1783134928.5409417,push,5.35,54.47
1783134928.5611055,push,4.54,54.47
1783134928.581341,push,6.15,54.47
1783134928.6015446,push,4.27,54.95
1783134928.6217337,push,6.17,54.95
1783134928.6419601,push,4.96,54.84
1783134928.6621983,push,4.68,54.7
1783134928.68247,push,6.43,54.7
1783134928.7027025,push,3.84,54.86
1783134928.7229521,push,6.15,54.86
1783134928.7431746,push,5.5,55.1
1783134928.7633753,push,5.14,54.86
1783134928.783638,push,6.15,54.86
1783134928.8038495,push,4.07,54.66
1783134928.824089,push,6.16,54.66
1783134928.8443162,push,4.64,54.79
1783134928.8645737,push,6.06,54.79
1783134928.8848007,push,5.98,54.68
1783134928.9050055,push,4.19,54.61
1783134928.9253285,push,6.13,54.61
1783134928.9455514,push,4.83,55.63
1783134928.9658005,push,6.16,55.63
1783134928.986006,push,5.74,55.39
1783134929.0062928,push,1.94,55.99
1783134929.0265949,push,2.64,57.01
1783134929.046798,push,2.96,57.63
1783134929.0670652,push,0.0,57.63
