timestamp,phase,cpu_percent,mem_rss_mb
1783135140.5119033,pull,0.0,11.238
1783135140.541151,pull,0.0,11.238
1783135140.5687544,pull,0.0,11.645
1783135140.5957403,pull,0.0,11.645
1783135140.6247742,pull,0.0,12.016
1783135140.6602569,commit,0.0,14.395
1783135140.6890354,commit,104.2,30.102
1783135140.71765,commit,104.8,43.27
1783135140.7453668,commit,108.2,49.934
1783135140.7727468,commit,109.5,51.016
1783135140.7995312,commit,74.7,52.395
1783135140.8264797,commit,111.3,53.824
1783135140.8530006,commit,75.4,54.535
1783135140.8798156,commit,111.9,55.402
1783135140.9068432,commit,111.0,57.098
1783135140.9334366,commit,75.2,58.379
1783135140.9600952,commit,112.5,58.719
1783135140.9870799,commit,74.1,59.457
1783135141.0136929,commit,112.7,59.656
1783135141.0404077,commit,112.3,60.301
1783135141.0726979,push,0.0,11.195
1783135141.1001506,push,0.0,11.195
1783135141.128771,push,0.0,11.664
1783135141.1559544,push,0.0,11.664
1783135141.1838293,push,0.0,11.809
1783135141.2110465,push,0.0,11.809
1783135141.2387185,push,0.0,11.836
1783135141.2660809,push,0.0,11.836
1783135141.2935019,push,0.0,11.836
1783135141.3209386,push,0.0,11.836
1783135141.348521,push,0.0,11.836
1783135141.3761306,push,0.0,11.836
1783135141.4027367,push,0.0,11.836
1783135141.4304118,push,0.0,11.836
1783135141.4573214,push,0.0,11.836
1783135141.4848564,push,0.0,11.836
1783135141.5122514,push,0.0,11.836
1783135141.5397694,push,0.0,11.836
1783135141.5668952,push,0.0,11.836
1783135141.5940053,push,0.0,11.836
1783135141.621123,push,0.0,11.836
1783135141.6477768,push,0.0,11.836
1783135141.6755552,push,0.0,11.836
1783135141.7027004,push,0.0,11.836
1783135141.7305956,push,35.9,11.836
1783135141.7578413,push,0.0,11.836
1783135141.785678,push,0.0,11.836
1783135141.8139002,push,0.0,11.836
