timestamp,phase,cpu_percent,mem_mb
1783135079.6428766,pull,0.0,52.45
1783135079.6630323,pull,6.18,52.45
1783135079.683209,pull,6.04,52.0
1783135079.7034469,pull,5.91,51.99
1783135079.7236884,pull,6.21,51.99
1783135079.7439413,pull,7.73,52.38
1783135079.7642734,pull,4.47,54.34
1783135079.7846406,commit,0.0,54.3
1783135079.8049285,commit,0.0,54.3
1783135079.8252163,commit,0.0,54.3
1783135079.8454828,commit,0.0,54.3
1783135079.8658023,commit,0.0,54.3
1783135079.8860576,commit,0.0,54.3
1783135079.9062912,commit,0.0,54.3
1783135079.9265277,commit,0.0,54.3
1783135079.9468446,commit,0.0,54.3
1783135079.9670732,commit,0.0,54.3
1783135079.987368,commit,0.0,54.3
1783135080.0076709,commit,0.03,54.3
1783135080.027973,commit,0.0,54.3
1783135080.0482066,commit,0.0,54.3
1783135080.0684466,commit,0.0,54.3
1783135080.088675,commit,0.0,54.3
1783135080.1088994,commit,0.0,54.3
1783135080.1291184,commit,0.0,54.3
1783135080.1493492,commit,0.0,54.3
1783135080.1695933,commit,0.0,54.3
1783135080.1899111,commit,0.0,54.3
1783135080.210237,push,1.69,54.27
1783135080.2305274,push,6.45,54.27
1783135080.250819,push,5.53,54.54
1783135080.2710607,push,6.16,54.54
1783135080.291258,push,7.1,54.46
1783135080.311441,push,5.8,54.6
1783135080.331827,push,6.11,54.6
1783135080.3520343,push,3.71,54.65
1783135080.3722718,push,6.16,54.65
1783135080.3925376,push,4.44,54.45
1783135080.412766,push,5.26,54.45
1783135080.4329922,push,6.16,54.45
1783135080.4531991,push,3.74,54.66
1783135080.4734898,push,6.45,54.66
1783135080.4936926,push,4.4,54.52
1783135080.5139098,push,6.06,54.51
1783135080.5341082,push,5.96,54.9
1783135080.5543482,push,4.06,54.9
1783135080.5746207,push,6.45,54.9
1783135080.5948274,push,3.37,55.01
1783135080.6150656,push,6.16,55.01
1783135080.6353173,push,5.58,54.95
1783135080.6555743,push,5.38,55.09
1783135080.6757998,push,6.17,55.09
1783135080.6960201,push,3.73,54.95
1783135080.7162678,push,6.16,54.95
1783135080.7364588,push,4.58,55.03
1783135080.7567878,push,5.4,55.01
1783135080.7771275,push,6.13,55.01
1783135080.7973266,push,4.01,54.9
1783135080.8176467,push,6.44,54.9
1783135080.8378537,push,4.54,55.47
1783135080.8581433,push,6.02,55.47
1783135080.8783603,push,6.18,56.42
1783135080.898591,push,2.24,56.24
1783135080.9188902,push,2.73,56.87
1783135080.9391387,push,2.33,57.7
