timestamp,phase,cpu_percent,mem_mb
1783125246.8768525,pull,0.0,49.31
1783125246.8972063,pull,6.1,49.31
1783125246.9175284,pull,6.41,49.31
1783125246.9379148,pull,6.08,49.31
1783125246.958203,pull,6.31,49.31
1783125246.9785185,pull,5.29,49.42
1783125246.99895,pull,6.09,49.42
1783125247.0192602,pull,6.15,49.42
1783125247.0396795,pull,6.39,49.42
1783125247.0599759,pull,5.37,49.63
1783125247.0803509,pull,9.24,50.23
1783125247.101044,pull,0.26,50.17
1783125247.1216762,commit,0.0,50.05
1783125247.142112,commit,0.0,50.05
1783125247.1627436,push,0.0,50.05
1783125247.1831276,push,4.99,50.05
1783125247.203427,push,6.42,50.05
1783125247.223749,push,6.12,50.05
1783125247.244037,push,6.1,50.05
1783125247.2643046,push,5.27,50.0
1783125247.284701,push,6.39,50.0
1783125247.3049695,push,6.12,50.0
1783125247.3253129,push,6.12,50.0
1783125247.3456385,push,6.56,50.15
1783125247.3659625,push,5.64,50.14
1783125247.3863275,push,6.11,50.14
1783125247.4065301,push,6.46,50.14
1783125247.4268327,push,6.12,50.14
1783125247.4471421,push,5.21,50.39
1783125247.4674997,push,5.3,50.27
1783125247.4878783,push,6.08,50.27
1783125247.5081398,push,6.13,50.27
1783125247.528405,push,6.45,50.27
1783125247.5487278,push,3.85,50.69
1783125247.5690308,push,4.75,50.55
1783125247.5894325,push,6.4,50.55
1783125247.6097577,push,6.1,50.55
1783125247.6301482,push,6.1,50.55
1783125247.650424,push,4.33,50.53
1783125247.6707816,push,4.89,50.53
1783125247.691177,push,6.09,50.53
1783125247.7114825,push,6.42,50.53
1783125247.7318695,push,6.06,50.53
1783125247.752182,push,4.37,50.25
1783125247.772684,push,5.63,52.94
1783125247.7932146,push,21.77,53.39
1783125247.814025,push,2.03,53.54
