phase,latency_sec,returncode,exact_cpu_time_sec,exact_peak_rss_mb
pull,0.2530515193939209,0,0.015721,20.109375
commit,0.04079103469848633,0,0.015049,20.109375
push,0.662578821182251,0,0.018737999999999998,20.109375
