phase,latency_sec,returncode,exact_cpu_time_sec,exact_peak_rss_mb
clone,0.15391278266906738,0,0.015283999999999999,19.2578125
add,0.028629541397094727,0,0.001869,19.2578125
commit,0.03174328804016113,0,0.0067789999999999994,19.2578125
push,0.0620877742767334,0,0.008261,19.2578125
