timestamp,phase,cpu_percent,mem_rss_mb
1783133401.1683702,clone,0.0,7.527
1783133401.1986563,clone,0.0,7.527
1783133401.230156,clone,0.0,7.527
1783133401.2603202,clone,0.0,14.598
1783133401.291664,clone,0.0,14.598
1783133401.3272712,add,0.0,0.0
1783133401.3590426,commit,0.0,0.0
1783133401.3906314,push,0.0,8.07
1783133401.4211931,push,0.0,8.07
