timestamp,phase,cpu_percent,mem_mb
1783135306.6401901,pull,0.0,53.0
1783135306.6603913,pull,6.46,53.0
1783135306.680608,pull,5.98,53.1
1783135306.700897,pull,5.68,53.08
1783135306.7211335,pull,6.16,53.08
1783135306.7413852,pull,8.54,55.18
1783135306.7616968,pull,3.59,57.82
1783135306.7820432,commit,0.0,57.73
1783135306.8024235,commit,0.0,57.7
1783135306.8227158,commit,0.0,57.7
1783135306.8429925,commit,0.0,57.7
1783135306.8633168,commit,0.0,57.7
1783135306.8835933,commit,0.0,57.7
1783135306.903815,commit,0.0,57.7
1783135306.9240406,commit,0.0,57.7
1783135306.9443169,commit,0.0,57.7
1783135306.9645529,commit,0.0,57.7
1783135306.9847708,commit,0.0,57.7
1783135307.004991,commit,0.03,57.7
1783135307.0252495,commit,0.0,57.7
1783135307.0454679,commit,0.0,57.7
1783135307.0656972,commit,0.0,57.7
1783135307.0860033,commit,0.0,57.7
1783135307.1061983,commit,0.0,57.5
1783135307.126384,commit,0.0,57.5
1783135307.146609,commit,0.0,57.5
1783135307.1668336,commit,0.0,57.5
1783135307.1870828,push,0.0,57.5
1783135307.2078085,push,4.99,57.95
1783135307.2280731,push,6.14,57.95
1783135307.2482872,push,5.46,57.65
1783135307.2685835,push,6.45,57.65
1783135307.2888036,push,6.19,58.36
1783135307.3090036,push,6.16,58.36
1783135307.329237,push,6.37,58.67
1783135307.3526306,push,4.2,58.73
1783135307.372927,push,6.14,58.73
1783135307.393238,push,3.71,59.23
1783135307.413479,push,6.45,59.23
1783135307.4337554,push,4.74,59.73
1783135307.454006,push,5.33,59.71
1783135307.4742594,push,6.12,59.71
1783135307.49444,push,4.45,60.08
1783135307.5146897,push,6.15,60.08
1783135307.5349274,push,3.9,60.35
1783135307.5551186,push,6.17,60.35
1783135307.5754082,push,5.65,60.52
1783135307.5957232,push,4.72,60.87
1783135307.6159637,push,6.16,60.87
1783135307.6361876,push,5.83,62.13
1783135307.6564867,push,6.45,62.13
1783135307.6766906,push,4.66,62.11
1783135307.6969483,push,5.54,62.02
1783135307.7171876,push,6.33,62.02
1783135307.7374926,push,3.85,61.81
1783135307.757795,push,6.12,61.81
1783135307.778021,push,4.15,62.14
1783135307.798263,push,6.12,62.14
1783135307.8184776,push,6.46,62.62
1783135307.838711,push,4.48,62.34
1783135307.8589575,push,6.16,62.34
1783135307.8791287,push,4.01,62.28
1783135307.8993983,push,2.17,62.31
1783135307.9196448,push,3.27,62.18
