timestamp,phase,cpu_percent,mem_rss_mb
1783135185.6191075,pull,0.0,11.051
1783135185.6471329,pull,0.0,11.051
1783135185.6749804,pull,0.0,11.449
1783135185.7017264,pull,0.0,11.449
1783135185.7307522,pull,0.0,0.0
1783135185.7666047,commit,0.0,13.527
1783135185.7949317,commit,105.9,29.078
1783135185.8231153,commit,106.4,42.41
1783135185.8510764,commit,107.3,49.824
1783135185.8779988,commit,74.3,50.805
1783135185.9045863,commit,112.8,52.004
1783135185.9315336,commit,74.2,53.656
1783135185.9581196,commit,112.8,54.402
1783135185.9846363,commit,113.1,55.07
1783135186.0112195,commit,75.2,56.988
1783135186.0377128,commit,113.2,58.25
1783135186.0647776,commit,73.9,58.523
1783135186.0913038,commit,150.8,59.316
1783135186.1179996,commit,112.4,59.535
1783135186.1444523,commit,75.6,59.93
1783135186.1759439,push,0.0,11.121
1783135186.2036111,push,0.0,11.121
1783135186.231349,push,0.0,11.59
1783135186.2582219,push,0.0,11.59
1783135186.2856305,push,0.0,11.734
1783135186.3133965,push,0.0,11.734
1783135186.3407958,push,0.0,11.762
1783135186.3684204,push,0.0,11.762
1783135186.3957,push,0.0,11.762
1783135186.4234982,push,0.0,11.762
1783135186.4504118,push,0.0,11.762
1783135186.4783256,push,0.0,11.762
1783135186.505357,push,0.0,11.762
1783135186.5330565,push,0.0,11.762
1783135186.5600798,push,0.0,11.762
1783135186.5875413,push,0.0,11.762
1783135186.6155689,push,35.7,11.762
1783135186.6426647,push,0.0,11.762
1783135186.6703227,push,0.0,11.762
1783135186.6972282,push,0.0,11.762
1783135186.7246642,push,0.0,11.762
1783135186.7523482,push,0.0,11.762
1783135186.779943,push,0.0,11.762
1783135186.8074179,push,0.0,11.762
1783135186.8351073,push,0.0,11.762
1783135186.8628905,push,0.0,11.762
1783135186.8909948,push,0.0,11.762
