timestamp,phase,cpu_percent,mem_mb
1783135185.6179998,pull,0.0,51.31
1783135185.6381583,pull,6.18,51.31
1783135185.6583657,pull,6.19,51.69
1783135185.6786275,pull,5.63,51.69
1783135185.6988666,pull,6.15,51.69
1783135185.7191222,pull,7.99,53.24
1783135185.7395098,pull,3.69,53.46
1783135185.759854,commit,0.0,53.45
1783135185.7802553,commit,0.0,53.41
1783135185.800551,commit,0.0,53.41
1783135185.8208244,commit,0.0,53.41
1783135185.8411512,commit,0.0,53.41
1783135185.8614464,commit,0.0,53.41
1783135185.8816729,commit,0.0,53.41
1783135185.9018955,commit,0.0,53.41
1783135185.9221582,commit,0.0,53.41
1783135185.9423754,commit,0.0,53.41
1783135185.9627748,commit,0.0,53.41
1783135185.9829712,commit,0.0,53.41
1783135186.0031722,commit,0.03,53.41
1783135186.0234063,commit,0.0,53.41
1783135186.0436573,commit,0.0,53.41
1783135186.0638518,commit,0.0,53.41
1783135186.0841243,commit,0.0,53.41
1783135186.1043496,commit,0.0,53.41
1783135186.1246421,commit,0.0,53.41
1783135186.1448514,commit,0.0,53.41
1783135186.1650238,commit,0.0,53.41
1783135186.185489,push,4.24,53.57
1783135186.2056816,push,6.17,53.57
1783135186.2258012,push,5.46,53.32
1783135186.2459958,push,6.17,53.32
1783135186.2662008,push,6.17,53.58
1783135186.28638,push,5.95,53.48
1783135186.3065214,push,6.5,53.68
1783135186.3267486,push,3.82,53.72
1783135186.3470383,push,6.15,53.72
1783135186.367261,push,3.97,53.77
1783135186.3876538,push,6.09,53.77
1783135186.4078789,push,6.32,53.7
1783135186.4280899,push,3.66,53.61
1783135186.4483209,push,6.16,53.61
1783135186.4685876,push,4.63,53.44
1783135186.4888728,push,6.15,53.44
1783135186.5091212,push,5.41,53.58
1783135186.5293715,push,4.59,53.73
1783135186.5497234,push,6.11,53.73
1783135186.5699222,push,3.71,53.55
1783135186.5902398,push,6.14,53.55
1783135186.6104403,push,5.2,53.82
1783135186.630744,push,5.59,53.73
1783135186.650981,push,6.16,53.73
1783135186.6711822,push,4.05,53.61
1783135186.6913958,push,6.48,53.61
1783135186.711603,push,3.92,54.05
1783135186.7319024,push,5.97,54.05
1783135186.7521236,push,6.37,54.75
1783135186.7725654,push,4.32,54.73
1783135186.792906,push,6.13,54.73
1783135186.8131251,push,4.72,55.02
1783135186.8333282,push,6.13,55.02
1783135186.8535883,push,5.94,55.45
1783135186.8737621,push,2.2,56.01
1783135186.8939922,push,3.01,56.49
