phase,latency_sec,returncode,exact_cpu_time_sec,exact_peak_rss_mb
pull,0.22285723686218262,0,0.015542,20.109375
commit,0.040447235107421875,0,0.015761999999999998,20.109375
push,0.6561498641967773,0,0.018612999999999998,20.109375
