timestamp,phase,cpu_percent,mem_rss_mb
1783125036.0913036,pull,0.0,11.023
1783125036.1285617,pull,0.0,11.023
1783125036.165294,pull,0.0,11.023
1783125036.201315,pull,0.0,11.25
1783125036.2351189,pull,0.0,11.25
1783125036.270293,pull,0.0,11.25
1783125036.3126395,commit,0.0,0.0
1783125036.350472,push,0.0,10.984
1783125036.386319,push,0.0,10.984
1783125036.422682,push,0.0,10.984
1783125036.4582808,push,0.0,11.375
1783125036.4922345,push,0.0,11.375
1783125036.528614,push,0.0,11.441
1783125036.5646558,push,0.0,11.441
1783125036.6000392,push,0.0,11.441
1783125036.6374197,push,26.8,11.441
1783125036.672208,push,0.0,11.441
1783125036.705546,push,0.0,11.441
1783125036.742981,push,0.0,11.441
1783125036.7821004,push,0.0,11.441
1783125036.8187945,push,0.0,11.441
1783125036.8587513,push,0.0,11.441
1783125036.8961544,push,0.0,11.441
1783125036.930497,push,0.0,11.441
1783125036.9688134,push,0.0,11.441
