phase,latency_sec,returncode,exact_cpu_time_sec,exact_peak_rss_mb
pull,0.14416122436523438,0,0.008954,20.34765625
commit,0.41081786155700684,0,0.399404,59.9375
push,0.7530155181884766,0,0.017728,20.34765625
