phase,latency_sec,returncode,exact_cpu_time_sec,exact_peak_rss_mb
pull,0.14197134971618652,0,0.010270999999999999,20.34765625
commit,0.4154376983642578,0,0.40171999999999997,60.0625
push,0.7774157524108887,0,0.018201000000000002,20.34765625
