phase,latency_sec,returncode,exact_cpu_time_sec,exact_peak_rss_mb
clone,0.15469002723693848,0,0.024118999999999998,19.1015625
add,0.02905726432800293,0,0.004941,19.1015625
commit,0.03194475173950195,0,0.00614,19.1015625
push,0.06375479698181152,0,0.008831,19.1015625
