timestamp,phase,cpu_percent,mem_mb
1783135975.259122,clone,0.0,4.22
1783135975.2792995,clone,0.0,3.01
1783135975.299461,clone,0.23,3.01
1783135975.3196414,clone,0.0,3.01
1783135975.3399742,clone,0.12,3.23
1783135975.3602822,clone,1.19,2.9
1783135975.380629,clone,0.0,2.9
1783135975.40102,clone,0.2,2.41
1783135975.421282,add,0.0,2.41
1783135975.4414916,commit,0.0,2.41
1783135975.4618132,commit,0.0,2.41
1783135975.4821432,push,1.11,3.37
1783135975.50251,push,0.0,3.35
1783135975.5228364,push,0.29,3.31
