timestamp,phase,cpu_percent,mem_mb
1783134957.7793477,pull,0.0,51.95
1783134957.7994614,pull,6.5,51.95
1783134957.81968,pull,5.96,52.2
1783134957.8400052,pull,5.36,52.19
1783134957.860252,pull,6.13,52.19
1783134957.883542,pull,8.48,54.98
1783134957.903825,pull,3.54,55.91
1783134957.924183,commit,0.0,55.82
1783134957.9446523,commit,0.0,55.75
1783134957.9649491,commit,0.0,55.75
1783134957.9851866,commit,0.0,55.75
1783134958.0053594,commit,0.04,55.75
1783134958.0257304,commit,0.0,55.75
1783134958.045968,commit,0.0,55.75
1783134958.066186,commit,0.0,55.75
1783134958.0864844,commit,0.0,55.75
1783134958.106716,commit,0.0,55.75
1783134958.1269457,commit,0.0,55.75
1783134958.1471703,commit,0.0,55.75
1783134958.1674685,commit,0.0,55.75
1783134958.187691,commit,0.0,55.75
1783134958.2079225,commit,0.0,55.75
1783134958.2281542,commit,0.0,55.75
1783134958.2483811,commit,0.0,55.75
1783134958.2687252,commit,0.0,55.75
1783134958.288956,commit,0.0,55.75
1783134958.309176,commit,0.0,55.75
1783134958.3294096,push,0.0,55.75
1783134958.3500524,push,4.34,55.75
1783134958.3703148,push,6.15,55.75
1783134958.3905816,push,5.63,56.0
1783134958.4108703,push,6.14,56.0
1783134958.4310718,push,6.63,56.3
1783134958.4512281,push,5.31,56.43
1783134958.471446,push,6.48,56.43
1783134958.4916933,push,3.26,56.7
1783134958.5120246,push,6.13,56.7
1783134958.532252,push,5.63,56.89
1783134958.552471,push,4.41,56.96
1783134958.57277,push,6.14,56.96
1783134958.5929718,push,3.5,57.15
1783134958.6132102,push,6.16,57.15
1783134958.633459,push,5.87,57.56
1783134958.6537979,push,4.62,57.51
1783134958.6741018,push,6.14,57.51
1783134958.6943455,push,3.8,57.95
1783134958.7146673,push,6.14,57.95
1783134958.7349055,push,5.32,58.17
1783134958.7551913,push,4.1,58.39
1783134958.775423,push,6.47,58.39
1783134958.795704,push,3.93,58.79
1783134958.8159819,push,6.15,58.79
1783134958.8362143,push,5.13,59.25
1783134958.8564532,push,5.12,59.43
1783134958.8767612,push,6.14,59.43
1783134958.8969612,push,3.9,59.81
1783134958.9172225,push,6.15,59.81
1783134958.9374557,push,5.88,60.27
1783134958.9577327,push,4.82,60.45
1783134958.9779634,push,6.16,60.45
1783134958.9982212,push,3.9,60.83
1783134959.0184727,push,6.47,60.83
1783134959.0387576,push,6.04,60.83
1783134959.0589678,push,2.32,61.53
1783134959.079207,push,3.02,61.08
1783134959.0995443,push,1.76,60.98
