timestamp,phase,cpu_percent,mem_mb
1783135989.2678506,clone,0.0,4.2
1783135989.2880483,clone,0.0,4.01
1783135989.30834,clone,0.17,3.5
1783135989.328609,clone,0.0,3.5
1783135989.349024,clone,0.0,3.5
1783135989.3695781,clone,1.29,3.71
1783135989.3899157,clone,0.0,3.46
1783135989.4102976,clone,0.19,3.02
1783135989.4305959,clone,0.0,3.02
1783135989.4509141,add,0.0,2.76
1783135989.4712212,add,0.0,2.76
1783135989.49156,commit,0.0,2.57
1783135989.511988,commit,0.0,2.57
1783135989.5323002,push,0.86,3.29
1783135989.5524993,push,0.0,3.29
1783135989.5728505,push,1.94,3.59
