phase,latency_sec,returncode,exact_cpu_time_sec,exact_peak_rss_mb
clone,0.18246793746948242,0,0.029516,18.9765625
add,0.031199216842651367,0,0.006871,19.1015625
commit,0.03205752372741699,0,0.007146,19.1015625
push,0.06295371055603027,0,0.008014,19.1015625
