timestamp,phase,cpu_percent,mem_mb
1783125340.2168295,pull,0.0,48.54
1783125340.2371438,pull,6.11,48.54
1783125340.257455,pull,6.43,48.54
1783125340.2777896,pull,6.12,48.54
1783125340.2981532,pull,5.87,48.77
1783125340.3185186,pull,5.66,48.68
1783125340.3389003,pull,6.11,48.68
1783125340.3591886,pull,6.12,48.68
1783125340.3795018,pull,6.42,48.68
1783125340.4000366,pull,5.24,48.55
1783125340.4204156,pull,8.28,49.33
1783125340.4409645,pull,2.19,49.12
1783125340.4615042,commit,0.0,49.07
1783125340.4819968,commit,0.0,49.07
1783125340.5026612,push,0.63,49.09
1783125340.5232642,push,6.02,49.09
1783125340.5436704,push,6.4,49.09
1783125340.563967,push,6.13,49.09
1783125340.5842538,push,6.24,49.09
1783125340.6046293,push,5.45,49.0
1783125340.625104,push,6.07,49.0
1783125340.6454182,push,6.43,49.0
1783125340.6658535,push,6.08,49.0
1783125340.6862426,push,5.76,49.05
1783125340.7066667,push,6.39,49.05
1783125340.7270508,push,6.09,49.05
1783125340.7473474,push,6.11,49.05
1783125340.7677715,push,6.25,49.28
1783125340.788293,push,3.85,49.05
1783125340.8086858,push,6.4,49.05
1783125340.8290958,push,6.08,49.05
1783125340.849406,push,6.44,49.05
1783125340.8698225,push,5.7,49.05
1783125340.8902314,push,2.39,49.18
1783125340.9106233,push,6.4,49.18
1783125340.9310398,push,6.04,49.18
1783125340.9513357,push,6.13,49.18
1783125340.9717183,push,6.21,49.18
1783125340.9920335,push,5.53,51.54
1783125341.0124547,push,19.26,52.73
1783125341.0330825,push,6.0,52.73
1783125341.053377,push,6.39,52.73
1783125341.0737457,push,6.11,52.73
1783125341.094051,push,4.3,52.7
1783125341.114378,push,2.72,52.53
1783125341.134807,push,3.39,52.47
