phase,latency_sec,returncode,exact_cpu_time_sec,exact_peak_rss_mb
pull,0.24938488006591797,0,0.015186,20.22265625
commit,0.0402226448059082,0,0.015598999999999998,20.22265625
push,0.6570911407470703,0,0.01942,20.22265625
