phase,latency_sec,returncode,exact_cpu_time_sec,exact_peak_rss_mb
clone,0.15342473983764648,0,0.027449,19.2265625
add,0.02897167205810547,0,0.0039629999999999995,19.2265625
commit,0.03204655647277832,0,0.00729,19.2265625
push,0.06307148933410645,0,0.008228,19.2265625
