timestamp,phase,cpu_percent,mem_mb
1783133410.3301346,clone,0.0,3.12
1783133410.3503227,clone,0.0,2.11
1783133410.3705516,clone,0.23,2.36
1783133410.3908188,clone,0.0,2.36
1783133410.4112277,clone,0.0,2.36
1783133410.4318538,clone,1.61,2.21
1783133410.4523234,clone,0.0,2.21
1783133410.4728131,clone,0.16,1.95
1783133410.4930942,add,0.0,1.94
1783133410.5132473,commit,0.0,1.94
1783133410.5339499,commit,0.0,1.94
1783133410.554285,push,1.06,2.64
1783133410.5747657,push,0.0,2.62
1783133410.5950649,push,0.04,2.87
1783133410.615368,push,3.68,2.68
