phase,latency_sec,returncode,exact_cpu_time_sec,exact_peak_rss_mb
clone,0.15437889099121094,0,0.016349,19.5078125
add,0.030072689056396484,0,0.002208,19.5078125
commit,0.032962799072265625,0,0.006732999999999999,19.5078125
push,0.06269526481628418,0,0.008737,19.5078125
