phase,latency_sec,returncode,exact_cpu_time_sec,exact_peak_rss_mb
clone,0.15265393257141113,0,0.015418999999999999,19.1328125
add,0.030522823333740234,0,0.0019089999999999999,19.1328125
commit,0.03141498565673828,0,0.006893,19.2578125
push,0.0612030029296875,0,0.008107,19.2578125
