timestamp,phase,cpu_percent,mem_mb
1783133396.524915,clone,0.0,3.32
1783133396.545103,clone,0.0,2.48
1783133396.565332,clone,0.17,2.73
1783133396.5856612,clone,0.0,2.73
1783133396.6060598,clone,0.25,3.16
1783133396.6265342,clone,1.26,3.26
1783133396.6469874,clone,0.0,3.26
1783133396.6674225,clone,0.28,2.75
1783133396.6878524,add,0.0,2.33
1783133396.708228,commit,0.0,2.33
1783133396.7285812,commit,0.0,2.33
1783133396.7488594,push,0.86,2.24
1783133396.769103,push,0.0,2.24
1783133396.7893322,push,1.02,2.79
