timestamp,phase,cpu_percent,mem_rss_mb
1783125097.8034966,pull,0.0,11.293
1783125097.8386781,pull,0.0,11.293
1783125097.8721251,pull,0.0,11.293
1783125097.9074004,pull,0.0,11.652
1783125097.941018,pull,0.0,11.652
1783125097.9744155,pull,0.0,11.652
1783125098.012325,pull,0.0,0.0
1783125098.054947,commit,54.5,0.0
1783125098.0951743,push,0.0,11.305
1783125098.130061,push,0.0,11.305
1783125098.1632109,push,0.0,11.305
1783125098.1980066,push,0.0,11.691
1783125098.232428,push,0.0,11.691
1783125098.265617,push,0.0,11.691
1783125098.300856,push,0.0,11.758
1783125098.3343055,push,0.0,11.758
1783125098.3707526,push,0.0,11.758
1783125098.4062703,push,0.0,11.758
1783125098.4396765,push,0.0,11.758
1783125098.4765923,push,0.0,11.758
1783125098.5113244,push,0.0,11.758
1783125098.5444999,push,0.0,11.758
1783125098.5819693,push,0.0,11.758
1783125098.616266,push,0.0,11.758
1783125098.6494722,push,0.0,11.758
1783125098.6874266,push,0.0,11.758
1783125098.7262328,push,25.8,0.0
