timestamp,phase,cpu_percent,mem_mb
1783135985.7923217,clone,0.0,5.02
1783135985.8125637,clone,0.0,4.34
1783135985.8328588,clone,0.17,4.08
1783135985.8530512,clone,0.0,4.08
1783135985.8734932,clone,0.0,4.08
1783135985.8940156,clone,1.26,3.88
1783135985.9143553,clone,0.0,3.88
1783135985.9347494,clone,0.15,3.52
1783135985.9549654,clone,0.0,3.26
1783135985.9752212,add,0.0,3.18
1783135985.9955556,add,0.0,3.18
1783135986.015872,commit,0.0,3.18
1783135986.036445,push,0.0,3.18
1783135986.05739,push,0.98,3.62
1783135986.0776198,push,0.0,3.62
1783135986.0978248,push,3.29,4.03
