phase,latency_sec,returncode,exact_cpu_time_sec,exact_peak_rss_mb
clone,0.18112468719482422,0,0.029566,19.1015625
add,0.030304431915283203,0,0.006265,19.1015625
commit,0.03258848190307617,0,0.005861,19.1015625
push,0.06273007392883301,0,0.008274,19.1015625
