timestamp,phase,cpu_percent,mem_rss_mb
1783135985.7939754,clone,0.0,7.223
1783135985.8247604,clone,0.0,7.223
1783135985.8556523,clone,0.0,7.223
1783135985.8861365,clone,0.0,14.5
1783135985.9173062,clone,0.0,14.5
1783135985.945086,clone,36.0,0.0
1783135985.9838052,add,0.0,0.0
1783135986.016131,commit,0.0,0.0
1783135986.0484207,push,0.0,8.059
1783135986.0791667,push,0.0,8.059
