phase,latency_sec,returncode,exact_cpu_time_sec,exact_peak_rss_mb
clone,0.17957663536071777,0,0.013889,19.3828125
add,0.029620647430419922,0,0.0027069999999999998,19.3828125
commit,0.031931161880493164,0,0.006396,19.3828125
push,0.06368255615234375,0,0.009597999999999999,19.3828125
