phase,latency_sec,returncode,exact_cpu_time_sec,exact_peak_rss_mb
clone,0.15246319770812988,0,0.015479,19.2578125
add,0.03127145767211914,0,0.002603,19.2578125
commit,0.0328831672668457,0,0.006028,19.2578125
push,0.06270122528076172,0,0.008039,19.2578125
