timestamp,phase,cpu_percent,mem_mb
1783133413.7812757,clone,0.0,3.57
1783133413.8014472,clone,0.0,3.31
1783133413.8217216,clone,0.24,3.52
1783133413.8419719,clone,0.0,3.52
1783133413.8623636,clone,0.0,3.52
1783133413.8828354,clone,1.47,3.16
1783133413.9032183,clone,0.0,3.01
1783133413.923727,clone,0.18,2.74
1783133413.9440382,add,0.0,2.68
1783133413.964572,add,0.0,2.68
1783133413.9852798,commit,0.0,2.68
1783133414.0056052,push,0.99,3.39
1783133414.0259073,push,0.0,3.38
1783133414.0461714,push,0.0,3.38
