timestamp,phase,cpu_percent,mem_rss_mb
1783134942.7686756,pull,0.0,11.125
1783134942.7964177,pull,0.0,11.125
1783134942.8257499,pull,0.0,11.449
1783134942.8529267,pull,0.0,11.449
1783134942.8806856,pull,0.0,0.0
1783134942.9148712,commit,0.0,14.074
1783134942.9427087,commit,107.7,28.887
1783134942.9708657,commit,71.0,42.574
1783134942.9983346,commit,109.2,50.0
1783134943.0252864,commit,74.2,50.98
1783134943.051825,commit,150.7,52.133
1783134943.0787406,commit,111.5,53.82
1783134943.105295,commit,75.3,54.578
1783134943.1324522,commit,110.5,55.082
1783134943.159381,commit,111.4,57.164
1783134943.1859443,commit,75.3,58.422
1783134943.2126088,commit,112.5,58.527
1783134943.239623,commit,74.0,59.418
1783134943.2662146,commit,112.8,59.703
1783134943.2928238,commit,112.8,60.102
1783134943.3242536,push,0.0,11.141
1783134943.352055,push,0.0,11.141
1783134943.3801193,push,0.0,11.605
1783134943.406996,push,0.0,11.605
1783134943.434728,push,0.0,11.75
1783134943.4621391,push,0.0,11.75
1783134943.4898794,push,0.0,11.777
1783134943.517677,push,0.0,11.777
1783134943.5453541,push,0.0,11.777
1783134943.5735893,push,0.0,11.777
1783134943.6002648,push,0.0,11.777
1783134943.627874,push,0.0,11.777
1783134943.6549098,push,0.0,11.777
1783134943.6825478,push,0.0,11.777
1783134943.7093747,push,0.0,11.777
1783134943.7370086,push,0.0,11.777
1783134943.7643554,push,0.0,11.777
1783134943.791966,push,0.0,11.777
1783134943.8194842,push,0.0,11.777
1783134943.846532,push,0.0,11.777
1783134943.8741844,push,0.0,11.777
1783134943.901405,push,0.0,11.777
1783134943.9304147,push,0.0,11.777
1783134943.9577699,push,0.0,11.777
1783134943.9857132,push,0.0,11.777
1783134944.0133467,push,0.0,11.777
1783134944.041401,push,0.0,11.777
