phase,latency_sec,returncode,exact_cpu_time_sec,exact_peak_rss_mb
pull,0.14254307746887207,0,0.009437000000000001,20.22265625
commit,0.4106302261352539,0,0.402263,59.71875
push,0.7477884292602539,0,0.017419,20.22265625
