phase,latency_sec,returncode,exact_cpu_time_sec,exact_peak_rss_mb
clone,0.1527082920074463,0,0.016695,19.2578125
add,0.03045511245727539,0,0.0025369999999999998,19.2578125
commit,0.03176999092102051,0,0.006342,19.2578125
push,0.06281018257141113,0,0.009016,19.2578125
