phase,latency_sec,returncode,exact_cpu_time_sec,exact_peak_rss_mb
pull,0.2554025650024414,0,0.015704999999999997,20.109375
commit,0.0387425422668457,0,0.014939000000000001,20.109375
push,0.395388126373291,0,0.016238,20.109375
