timestamp,phase,cpu_percent,mem_mb
1783135961.6257262,clone,0.0,4.46
1783135961.645919,clone,0.0,3.76
1783135961.6661088,clone,0.23,3.67
1783135961.6863148,clone,0.0,3.67
1783135961.7067127,clone,0.0,3.64
1783135961.7270195,clone,1.34,3.77
1783135961.7473347,clone,0.0,3.77
1783135961.7690682,clone,0.14,2.91
1783135961.7893708,add,0.0,2.57
1783135961.8096013,commit,0.0,2.57
1783135961.8299453,commit,0.0,2.57
1783135961.8502269,push,0.66,3.18
1783135961.870575,push,0.0,3.18
1783135961.890813,push,1.56,4.14
