timestamp,phase,cpu_percent,mem_mb
1783135246.8091855,pull,0.0,51.25
1783135246.8293452,pull,6.19,51.25
1783135246.8495858,pull,6.28,51.39
1783135246.8698428,pull,5.68,51.36
1783135246.890082,pull,6.16,51.36
1783135246.9103262,pull,7.95,51.56
1783135246.930616,pull,3.64,52.05
1783135246.9508727,commit,0.0,51.96
1783135246.971284,commit,0.0,51.93
1783135246.9915822,commit,0.0,51.93
1783135247.0118585,commit,0.04,51.93
1783135247.032176,commit,0.0,51.51
1783135247.0523586,commit,0.0,51.51
1783135247.0726848,commit,0.0,51.51
1783135247.0929203,commit,0.0,51.51
1783135247.1131823,commit,0.0,51.51
1783135247.133406,commit,0.0,51.51
1783135247.1538193,commit,0.0,51.51
1783135247.1740568,commit,0.0,51.51
1783135247.1943405,commit,0.0,51.51
1783135247.2145746,commit,0.0,51.51
1783135247.234806,commit,0.0,51.51
1783135247.25503,commit,0.0,51.51
1783135247.2753062,commit,0.0,51.51
1783135247.2955372,commit,0.0,51.51
1783135247.3157556,commit,0.0,51.51
1783135247.3359723,commit,0.0,51.51
1783135247.3562171,push,0.0,51.51
1783135247.3764715,push,4.21,51.72
1783135247.396735,push,6.14,51.72
1783135247.4169683,push,5.44,52.13
1783135247.4372892,push,6.13,52.13
1783135247.4575648,push,6.32,52.19
1783135247.4778612,push,6.14,52.19
1783135247.4980721,push,5.93,52.04
1783135247.5183446,push,3.58,52.49
1783135247.5385928,push,6.46,52.49
1783135247.5588233,push,3.84,52.17
1783135247.5790098,push,5.77,52.17
1783135247.5992126,push,6.22,52.36
1783135247.6193414,push,3.63,52.23
1783135247.6395879,push,6.46,52.23
1783135247.6598387,push,4.65,52.56
1783135247.6800854,push,5.37,52.55
1783135247.7003179,push,6.13,52.55
1783135247.720552,push,3.74,52.33
1783135247.740859,push,6.14,52.33
1783135247.7610626,push,4.24,52.36
1783135247.7813718,push,5.76,52.36
1783135247.8016148,push,6.16,52.36
1783135247.8219142,push,4.58,52.34
1783135247.8421881,push,6.15,52.34
1783135247.8624046,push,4.68,52.39
1783135247.8825927,push,5.93,52.39
1783135247.9028547,push,6.09,52.39
1783135247.923154,push,3.92,52.53
1783135247.9433925,push,6.47,52.53
1783135247.963599,push,4.15,52.32
1783135247.9837713,push,5.85,52.32
1783135248.004016,push,6.43,52.65
1783135248.0242364,push,3.88,52.78
1783135248.0444708,push,6.47,52.78
1783135248.0646815,push,4.33,53.11
1783135248.0849237,push,2.23,53.79
1783135248.1051247,push,2.71,54.85
1783135248.1254241,push,1.02,54.8
