timestamp,phase,cpu_percent,mem_rss_mb
1783133427.5471933,clone,0.0,7.215
1783133427.5780892,clone,0.0,7.215
1783133427.609385,clone,0.0,7.215
1783133427.638298,clone,0.0,14.258
1783133427.6684372,clone,0.0,14.258
1783133427.7075424,add,0.0,0.0
1783133427.739534,commit,0.0,0.0
1783133427.7710288,push,0.0,7.992
1783133427.800856,push,0.0,7.992
1783133427.8285396,push,0.0,0.0
