phase,latency_sec,returncode,exact_cpu_time_sec,exact_peak_rss_mb
clone,0.1519324779510498,0,0.016126,19.5078125
add,0.029465436935424805,0,0.002508,19.5078125
commit,0.031763315200805664,0,0.006449,19.5078125
push,0.08921480178833008,0,0.009061,19.5078125
