phase,latency_sec,returncode,exact_cpu_time_sec,exact_peak_rss_mb
clone,0.15410828590393066,0,0.029304,19.1015625
add,0.02900528907775879,0,0.004885,19.1015625
commit,0.031157255172729492,0,0.006401,19.1015625
push,0.06289482116699219,0,0.008996,19.1015625
