timestamp,phase,cpu_percent,mem_mb
1783125051.4267304,pull,0.0,48.45
1783125051.447057,pull,6.12,48.45
1783125051.4673595,pull,6.13,48.45
1783125051.4876735,pull,6.43,48.45
1783125051.5079665,pull,5.86,48.45
1783125051.528315,pull,5.75,49.1
1783125051.5489287,pull,6.01,49.1
1783125051.5693734,pull,6.36,49.1
1783125051.5899096,pull,6.03,49.1
1783125051.6102219,pull,5.25,49.19
1783125051.63057,pull,8.67,49.38
1783125051.6511,pull,0.58,49.2
1783125051.671772,commit,0.0,49.13
1783125051.692158,commit,0.0,49.05
1783125051.7125876,push,0.0,49.05
1783125051.732901,push,3.57,49.05
1783125051.7532518,push,6.12,49.05
1783125051.773655,push,6.37,49.05
1783125051.793996,push,6.12,49.05
1783125051.8143737,push,5.6,48.94
1783125051.8347855,push,6.08,48.94
1783125051.855143,push,6.1,48.94
1783125051.8755102,push,6.37,48.94
1783125051.8958743,push,6.22,48.94
1783125051.9163113,push,5.45,49.06
1783125051.9366827,push,6.41,49.06
1783125051.9570265,push,6.1,49.06
1783125051.977325,push,6.11,49.06
1783125051.9977028,push,5.51,48.95
1783125052.0180812,push,4.05,49.12
1783125052.0384352,push,6.41,49.12
1783125052.0588605,push,6.07,49.12
1783125052.0791707,push,6.12,48.89
1783125052.0996337,push,4.97,48.89
1783125052.120105,push,3.45,49.63
1783125052.1404877,push,6.38,49.63
1783125052.1608214,push,6.09,49.63
1783125052.181126,push,6.09,49.63
1783125052.2014782,push,5.17,49.88
1783125052.221855,push,3.69,49.74
1783125052.242347,push,6.06,49.74
1783125052.2626672,push,6.43,49.74
1783125052.2829835,push,6.12,49.74
1783125052.3033547,push,3.9,49.62
1783125052.3237798,push,20.83,52.96
