timestamp,phase,cpu_percent,mem_mb
1783133400.0017982,clone,0.0,3.47
1783133400.0219672,clone,0.0,3.22
1783133400.0422478,clone,0.22,3.21
1783133400.0624468,clone,0.0,3.21
1783133400.0826883,clone,0.0,3.2
1783133400.103191,clone,1.14,3.17
1783133400.1237926,clone,0.0,3.17
1783133400.144074,clone,0.22,2.91
1783133400.1642754,add,0.0,2.52
1783133400.1845284,commit,0.0,2.52
1783133400.204741,commit,0.0,2.43
1783133400.2249246,push,1.09,3.13
1783133400.2451348,push,0.0,3.13
1783133400.2654026,push,0.89,3.46
1783133400.285808,push,2.59,2.73
