timestamp,phase,cpu_percent,mem_rss_mb
1783125371.247166,pull,0.0,11.293
1783125371.282447,pull,0.0,11.293
1783125371.3172147,pull,0.0,11.293
1783125371.3524408,pull,0.0,11.645
1783125371.3856685,pull,0.0,11.645
1783125371.4185352,pull,0.0,11.645
1783125371.4566803,pull,26.2,0.0
1783125371.4984198,commit,0.0,0.0
1783125371.537452,push,0.0,11.117
1783125371.571677,push,0.0,11.117
1783125371.604061,push,0.0,11.117
1783125371.6385477,push,0.0,11.434
1783125371.6714008,push,0.0,11.434
1783125371.7040257,push,0.0,11.434
1783125371.7385695,push,0.0,11.5
1783125371.7719378,push,0.0,11.5
1783125371.806557,push,0.0,11.5
1783125371.841803,push,28.3,11.5
1783125371.8749003,push,0.0,11.5
1783125371.9090784,push,0.0,11.5
1783125371.944591,push,0.0,11.5
1783125371.9774928,push,0.0,11.5
1783125372.011189,push,0.0,11.5
1783125372.0465865,push,0.0,11.5
1783125372.0793788,push,0.0,11.5
1783125372.1127858,push,0.0,11.5
1783125372.1501932,push,0.0,11.5
