timestamp,phase,cpu_percent,mem_mb
1783133398.8408904,clone,0.0,3.17
1783133398.8610861,clone,0.0,3.17
1783133398.8813505,clone,0.24,2.88
1783133398.9016955,clone,0.0,2.88
1783133398.922152,clone,0.0,2.86
1783133398.9428332,clone,1.09,2.73
1783133398.9632456,clone,0.0,2.73
1783133398.9834425,clone,0.23,2.71
1783133399.003742,add,0.0,2.4
1783133399.0240662,commit,0.0,2.4
1783133399.044443,commit,0.0,2.39
1783133399.0647652,push,0.78,2.86
1783133399.0851011,push,0.0,2.86
1783133399.1053984,push,1.19,2.85
