phase,latency_sec,returncode,exact_cpu_time_sec,exact_peak_rss_mb
pull,0.14246487617492676,0,0.008882999999999999,20.34765625
commit,0.413665771484375,0,0.39731999999999995,60.14453125
push,0.7507123947143555,0,0.017543,20.34765625
